record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,mixed,,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",repair,ablate_social_orientation,ablation,social_orientation,approach,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,,approach,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",repair,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,mixed,approach,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",,ablate_action_tendency_class,ablation,action_tendency_class,repair,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,other,mixed,approach,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",repair,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,mixed,defend,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",repair,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,low,approach,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",repair,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_001417,소득이 감소해 자녀에게 용돈을 받아쓰는 내 신세가 안쓰러워. [SEP] 소득 감소로 자녀에게 용돈을 받아쓰는 게 힘드신가 보군요. [SEP] 나도 한때는 남부럽지 않게 벌었는데 나이가 들수록 경제적으로 힘들어져 처량하고 슬퍼져. [SEP] 좋은 해결방안은 없을까요? [SEP] 가까운 구청에 가서 일자리가 없는지 물어볼 예정이야. [SEP] 구청에서 좋은 일자리를 찾으실 수 있었으면 좋겠어요.,처지 위축 속 해결 압박,other_episode,approach_or_repair,negative,high,mixed,mixed,approach,"슬픔만이 아니라 자존감 손상, 의존 상태에 대한 수치심성 위축, 그리고 그로 인한 해결 압박을 함께 남겨야 한다.",이를 단순한 '서운함'이나 '잔잔한 우울'로 순화하면 안 된다. 반대로 high arousal만 보고 분노로 오독하는 것도 피해야 한다.,"자기연민에 머무르기보다 체면 손상을 만회하려고 일자리나 제도적 도움을 찾는 쪽으로 나아간다. 다만 동력의 바탕은 희망보다 압박과 불안이어서, 행동은 차분한 계획형보다 다급한 복구 시도에 가깝다.",confront,perturb_action_tendency_class,perturbation,action_tendency_class,repair,confront,Changing action_tendency_class from repair to confront should shift response direction.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,ablate_target,ablation,target,situation,,Removing target should reduce fidelity for the matching emotional dimension.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,mixed,,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,ablate_social_orientation,ablation,social_orientation,defend,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",,ablate_action_tendency_class,ablation,action_tendency_class,confront,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,self,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,perturb_target,perturbation,target,situation,self,Changing target from situation to self should shift response direction.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,mixed,approach,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,low,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,"도덕적 혐오의 언어화, 내부는 미점화",other_episode,situation_focused_coping,negative,low,situation,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",withdraw,perturb_action_tendency_class,perturbation,action_tendency_class,confront,withdraw,Changing action_tendency_class from confront to withdraw should shift response direction.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,mixed,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,,mixed,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,ablate_target,ablation,target,self,,Removing target should reduce fidelity for the matching emotional dimension.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,mixed,,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,ablate_social_orientation,ablation,social_orientation,approach,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,mixed,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",,ablate_action_tendency_class,ablation,action_tendency_class,confront,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,other,mixed,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,perturb_target,perturbation,target,self,other,Changing target from self to other should shift response direction.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,mixed,defend,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,low,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",confront,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
