record_id,text,selection_bucket,selection_reason,episode_label,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,episode_family,appraisal_family,trace_emotion_signature,action_rule_scores_json,episode_rule_scores_json
s_000033,사는 게 재미없어. 또래 애들처럼 하고 싶은 것도 없고 잘할 수 있는 것도 없어. [SEP] 인생의 목표가 없어서 재미가 없으시군요. [SEP] 나는 왜 태어났을까? 왜 사는 건지 이유를 모르겠어. [SEP] 이 상황을 변화시키기 위해 시도해 볼 수 있는 일들이 어떤 것들이 있을까요? [SEP] 다들 원하는 직업도 갖고 연애도 하고 소소한 재미로 살겠지? 나도 그래야겠어. [SEP] 일상에서 소소한 재미를 느끼며 행복하시길 바라요.,balanced_filler,fills targeted set to requested size without duplicating records,존재 공허의 경계성 고착,negative,high,mixed,low,withdraw,공허감이 단순 슬픔이 아니라 존재 이유 상실과 비교 압박이 결합된 고각성 경계 상태라는 점,이를 '목표를 찾는 중인 자연스러운 고민'이나 잔잔한 우울 정도로 순화하는 것,"내적 의미 탐색보다는 타인 기준에 자신을 맞추려는 강박적 비교, 자기부정, 억지 목표 설정으로 기울 가능성이 높다. 행동으로는 적극적 활력보다 불안 섞인 자기 교정, 사회적 평균을 따라야 한다는 압박, 또는 지쳐서 후퇴하는 양방향이 공존하지만 기본 방향은 위축적이다.",other_action,other_blame_boundary,low_control_distress,negative|high|mixed|low|withdraw|other_action,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_000538,결혼 준비를 하는데 쉽지 않네. [SEP] 결혼 준비가 많이 힘들다고 느끼시는 것 같네요. 특히 어떤 점이 힘드세요? [SEP] 엄마와 큰언니가 모든 것을 결정해. 나는 막내라고 가만히 있으라고 하더라고. 나도 선택하고 싶은 게 있는데. [SEP] 준비 과정에서 하고 싶은 것들을 어머님과 언니 때문에 못 하는 상황이신 것 같네요. [SEP] 맞아. 내 결혼인데. 어떻게 하면 좋을지 모르겠어. 예비 신랑도 많이 당황하고 있고. [SEP] 본인의 결혼인데 이런 일이 있어 정말 답답하실 것 같아요.,balanced_filler,fills targeted set to requested size without duplicating records,권한박탈에 대한 공세적 답답함,negative,high,mixed,mixed,defend,"답답함만이 아니라 '내 결혼인데 내가 결정 못 한다'는 권한 침해감, 그리고 눌린 분노에 가까운 공세적 긴장을 남겨야 한다.","단순한 결혼 준비 스트레스, 막연한 불안, 순한 서운함 정도로 축소하면 왜곡이다. 또한 곧바로 순수한 분노로 단정하는 것도 부정확하다.","직접적인 폭발보다는, 자기 몫의 선택권을 되찾기 위해 선을 긋고 입장을 주장하고 싶어지는 쪽으로 간다. 다만 가족 위계와 당혹감 때문에 즉시 행동으로 뻗기보다는 속으로 긴장을 유지한 채 방어적 주장 욕구가 축적되는 성향이다.",defend,other_blame_boundary,mixed_appraisal,negative|high|mixed|mixed|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_002212,회사가 나를 기계부품처럼 가차없이 교체한다는 걸 느껴서 너무 슬퍼졌어. [SEP] 나를 부품처럼 생각하고 정리해버리는 회사의 행태를 슬퍼하시는군요. [SEP] 먼저 해고당한 동료들처럼 나도 조만간 회사에서 잘릴까봐 두려워. [SEP] 조만간 회사에서 잘릴까봐 두려우시군요. 지금의 기분에서 벗어나기 위해서 할 수 있는 것은 어떤 것이 있을까요? [SEP] 먼저 당한 동료들을 만나서 식사나 하면서 이야기 나누려고. [SEP] 동료들과 대화하는 것을 선택하셨군요.,balanced_filler,fills targeted set to requested size without duplicating records,해고 위협에 대한 경계적 결집,negative,high,mixed,mixed,approach,"조직에 의해 교체될 수 있다는 위협감, 임박한 해고 예측, 슬픔보다 강한 경계와 대비 성향","단순한 서운함이나 잔잔한 불안으로 순화하는 것, 이미 안정되었다고 왜곡하는 것",위험을 확인하고 대비책을 모으려는 쪽으로 간다. 혼자 위축되기보다 먼저 해고된 동료들과 접촉해 정보와 정서적 동맹을 확보하려는 사회적 접근 행동으로 이어질 가능성이 높다.,plan,other_blame_boundary,approach_or_repair,negative|high|mixed|mixed|approach|plan,"{""approach"": 1, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 2, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_003318,자식이 커가면서 요즈음은 대화가 어렵네. 세대 차이인지 모르겠지만. [SEP] 자녀분들과 요즘 대화하기가 어려우시군요. [SEP] 대화를 하고 나면 항상 마음에 상처가 남아서 밤새워 속상해서 잠을 설치곤 해. [SEP] 그러셨군요. 안타깝네요. [SEP] 예전에는 바로바로 잊어버렸는데 나이가 들어서인지 잊히지 않아. [SEP] 이런 마음을 자녀분들이 아시나요?,balanced_filler,fills targeted set to requested size without duplicating records,상처의 반추로 굳어진 피로성 경계,negative,high,mixed,low,defend,"상처가 즉시 사라지지 않고 밤까지 이어지는 반추성 경계, 그리고 피로와 날카로움이 함께 지속되는 결을 남겨야 한다.","단순한 세대 차이, 가벼운 서운함, 따뜻한 이해 부족 정도로 순화하면 안 된다. 또한 high arousal을 곧바로 분노로 단정하는 것도 왜곡이다.","직접적 공격보다는 대화 상황을 경계하고, 다시 상처받지 않기 위해 방어적으로 해석하며, 이후에도 혼자 곱씹는 쪽으로 기울 가능성이 높다. 필요 시 관계 접근 욕구는 남아 있으나 현재는 접근보다 자기보호적 대비가 우세하다.",defend,other_blame_boundary,low_control_distress,negative|high|mixed|low|defend|defend,"{""approach"": 1, ""confront"": 1, ""defend"": 4, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_000670,학폭위에서 내가 당했던 일을 폭력으로 인정할 수 없대. [SEP] 학폭위에서 결정한 사항 때문에 화가 나시겠어요. [SEP] 학폭위는 나한테 전혀 도움이 되지를 않네. [SEP] 학폭위는 나한테 전혀 도움이 되지를 않는군요. 이 상황을 변화시키기 위해 무엇을 할 수 있을까요? [SEP] 증거가 있으니까 경찰에 신고를 해야겠어. [SEP] 네 경찰에 신고해서 잘 해결되기를 바라요.,balanced_filler,fills targeted set to requested size without duplicating records,제도적 부정의에 대한 공세적 격앙,negative,high,situation,mixed,defend,"억울함이 단순 서운함이 아니라 제도적 부정의로 읽히며, 그 결과 방어적이면서도 공세적인 대응 에너지가 붙었다는 점","이를 그냥 '화가 남'이나 '속상함'으로 축소하거나, 이미 충분히 진정된 상태처럼 포장하는 것","현 상태는 항의, 이의제기, 신고, 추가 증거 제시처럼 제도 밖 혹은 상위 절차로 문제를 밀어 올리는 대응 성향으로 간다.",confront,other_blame_boundary,situation_focused_coping,negative|high|situation|mixed|defend|confront,"{""approach"": 0, ""confront"": 1, ""defend"": 0, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,balanced_filler,fills targeted set to requested size without duplicating records,상실 충격의 경계 고착,negative,high,situation,low,withdraw,"갑작스러운 상실, 통제감 저하, 충격이 오래 꺼지지 않는 경계 상태라는 결을 유지해야 한다.","단순한 슬픔, 차분한 애도, 명상으로 이미 안정되는 과정처럼 순화하면 왜곡이다.","즉각적인 외부 공격보다는 멍함·회피·자기 진정 시도와 함께, 사건을 계속 붙들고 경계하는 방향으로 간다. 도움을 찾을 수는 있지만 정서 핵심은 위로 요청보다 비상 상태 관리에 가깝다.",seek_support,other_blame_boundary,low_control_distress,negative|high|situation|low|withdraw|seek_support,"{""approach"": 0, ""confront"": 1, ""defend"": 1, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 2, ""withdraw"": 1}","{""loss_sadness"": 1, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_003240,남편과의 사이가 회복되지 않아서 너무 괴로워. [SEP] 특히 어떤 부분이 그러신가요? [SEP] 서로 만나면 싸움 밖에 안 돼. [SEP] 대화가 안 되고 싸움으로 번지나 보네요. [SEP] 좋은 추억도 많은데 언제부터 이렇게 됐을까 싶어. [SEP] 남편과 예전처럼 사이가 좋아지기가 매우 힘든 모양이에요.,balanced_filler,fills targeted set to requested size without duplicating records,회복불능 위기감 속 공세적 긴장,negative,high,mixed,low,mixed,괴로움의 핵심이 단순 서운함이 아니라 '관계 접촉=싸움'으로 학습된 위기감과 회복 실패의 고착이라는 점,"그리움이나 애정만 강조해 순한 부부 갈등처럼 축소하는 것, 또는 고각성 상태를 자동으로 분노 하나로 단정하는 것","대화를 통한 친밀 회복보다, 충돌 가능성을 미리 예상하며 예민하게 반응하고 관계를 계속 점검하거나 방어적으로 맞서는 쪽으로 기울어 있다. 동시에 좋은 추억 때문에 완전 철수도 못 해, 접근 욕구와 방어가 엉킨 채 반복적 반추로 갈 가능성이 높다.",confront,threat_anxiety,low_control_distress,negative|high|mixed|low|mixed|confront,"{""approach"": 1, ""confront"": 1, ""defend"": 1, ""inhibit"": 0, ""plan"": 1, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 1, ""self_blame_guilt"": 0, ""threat_anxiety"": 2}"
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,balanced_filler,fills targeted set to requested size without duplicating records,고각성 접근형 기대-만족,positive,high,mixed,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,other_episode,approach_or_repair,positive|high|mixed|high|approach|plan,"{""approach"": 1, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 3, ""repair"": 0, ""seek_support"": 1, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_002515,오늘 같은 반 친구에게 맞았어. [SEP] 친구에게 폭력을 당해 슬프시겠군요. [SEP] 내일 또 맞을까 봐 학교에 가는 게 걱정돼. [SEP] 어떻게 해야 좋을까요? [SEP] 일이 더 커질까 두렵지만 엄마한테 말해야겠어. [SEP] 어머니와 함께 일이 잘 해결되길 바라요.,balanced_filler,fills targeted set to requested size without duplicating records,재피해 예기 속 경계-대응 긴장,negative,high,mixed,mixed,defend,두려움만이 아니라 재발 대비를 위한 날카로운 경계와 외부 도움 요청 추동이 함께 있다는 점,"이를 단순한 슬픔, 위로 필요 상태, 혹은 이미 진정된 결심 상태로 순화하는 것","학교 상황을 위험하게 보고 회피와 보호 요청을 동시에 준비하는 쪽으로 간다. 혼자 견디기보다 보호자 개입, 신고·상담, 상황 통제 확보 같은 방어 행동을 밀어 올리는 상태다.",defend,other_blame_boundary,mixed_appraisal,negative|high|mixed|mixed|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 1, ""plan"": 1, ""repair"": 0, ""seek_support"": 2, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_002131,학교 다니기 너무 외로워. [SEP] 학교 다니기 외로우신 이유가 있나요? [SEP] 학교에선 맞기만하고 같이 다닐 친구도 없어. [SEP] 학교 폭력으로 학교 생활이 외로우시군요.,balanced_filler,fills targeted set to requested size without duplicating records,피해 고립에 대한 공세적 경계 고착,negative,high,mixed,low,defend,"외로움을 순한 슬픔으로만 다루지 말고, 폭력 피해와 사회적 고립이 결합된 고위협 방어 상태라는 결을 유지해야 한다.","단순 우울, 막연한 서운함, 관계 욕구 정도로 축소하면 왜곡이다. stable_convergence를 곧 감정 해소로 읽는 것도 피해야 한다.","도움 요청 자체는 가능하지만, 정서의 운동 방향은 기본적으로 자기보호와 방어 준비다. 타인에 대한 신뢰적 접근보다 위험 회피, 가해 가능성 감시, 억울함이나 압박을 강하게 붙드는 쪽으로 흐른다.",defend,other_blame_boundary,low_control_distress,negative|high|mixed|low|defend|defend,"{""approach"": 1, ""confront"": 0, ""defend"": 3, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 2, ""withdraw"": 1}","{""loss_sadness"": 1, ""other_blame_boundary"": 2, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_003301,나 대학원 입학했어. [SEP] 대학원에 입학하셨군요. 축하드려요. 정말 기쁘시겠어요. [SEP] 직장에서도 대학원 다녀도 된다고 허가를 받았어. [SEP] 다행이네요. 대학원 가서 원하는 공부 하시고 원하는 바 이루셨으면 좋겠네요.,balanced_filler,fills targeted set to requested size without duplicating records,들뜬 성취-추진 에피소드,positive,high,situation,high,approach,단순히 '기쁘다'가 아니라 성취가 동력으로 전환된 추진성과 높은 각성을 남겨야 한다.,차분한 행복이나 잔잔한 안도 정도로 순화하면 왜곡이다. alarm과 brake가 함께 있어 완전한 이완 상태로 묘사하면 안 된다.,"축하를 받고 끝내기보다 공부 계획, 일정 조정, 목표 구체화처럼 다음 행동으로 바로 옮기려는 성향이 강하다.",plan,other_episode,approach_or_repair,positive|high|situation|high|approach|plan,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_002464,우리 집은 왜 이렇게 가난한지 모르겠어. 나는 저축이 왜 힘든 거지. [SEP] 저축이 힘드시군요. [SEP] 나만 빼고 다 잘 사는 것 같아. 자영업을 하지 말 걸 그랬나 봐. [SEP] 자영업이 힘들지요? 응원합니다.,balanced_filler,fills targeted set to requested size without duplicating records,결핍 비교로 점화된 방어적 자책-경계,negative,high,mixed,low,withdraw,"결핍감, 비교로 인한 날카로움, 자책과 경계가 함께 묶인 거친 결을 유지해야 한다.",단순한 '저축이 힘들어서 속상함'이나 잔잔한 우울로 순화하면 왜곡이다. 또한 응원받고 안정된 것으로 해석하면 안 된다.,"타인과 자신을 비교하며 손실 원인을 캐고, 선택을 후회하고, 외부 위로에는 쉽게 풀리지 않은 채 스스로를 방어적으로 움츠리거나 냉소적으로 밀어내는 성향으로 간다.",defend,other_blame_boundary,low_control_distress,negative|high|mixed|low|withdraw|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 1, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 2, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001116,어떻게 먹고 살아야 하는 생각을 젊어서는 안했는데 머리 허연 노년이 되니 앞으로 먹고살 일이 걱정이네. [SEP] 경제적인 문제로 걱정되는 감정이 생기셨나 봐요. [SEP] 내가 이렇게 경제적 어려움을 겪으리라고는 생각을 못 했어. 지난날의 방탕한 생활과 인간관계가 후회돼. [SEP] 이런 문제에서 벗어날 좋은 방법이 있을까요? [SEP] 조금 더 현실을 객관적으로 살펴보고 해결 방안을 살펴봐야겠어. [SEP] 좋은 생각인 것 같아요. 경제적으로 어렵다 해도 너무 비관하지 마시고 힘내세요!,balanced_filler,fills targeted set to requested size without duplicating records,노후 생계 위협에 대한 후회성 경계,negative,high,mixed,mixed,defend,"노후 생계 위협, 자기책임 해석, 후회, 그리고 해소되지 않은 고각성 경계의 결을 그대로 남겨야 한다.","단순한 '걱정이 좀 있다' 수준으로 축소하거나, 상담식 위로 때문에 희망적 문제해결 정서로 과장하면 안 된다.","자기 탓을 곁들인 현실 점검, 손실 방어, 생계 대책 탐색으로 향한다. 다만 접근적 해결 시도는 존재해도 기반 정서는 안도나 희망이 아니라 '계속 대비해야 한다'는 경계라서, 행동은 적극적이라기보다 압박 기반의 방어적 정비 성향에 가깝다.",defend,other_blame_boundary,mixed_appraisal,negative|high|mixed|mixed|defend|defend,"{""approach"": 1, ""confront"": 0, ""defend"": 2, ""inhibit"": 0, ""plan"": 2, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 1, ""threat_anxiety"": 1}"
s_002578,나는 공부를 열심히 하고 있어. 하지만 성적이 좋지 않아. [SEP] 공부는 열심히 하나 성적이 좋지 않군요. 슬프시겠어요. [SEP] 열심히 하는 만큼 성적도 좋길 바라는데 그러지 못해서 고민이야. [SEP] 성적이 나오지 않는 상황을 개선하기 위해서 어떤 일을 해볼 수 있을까요? [SEP] 공부하는 방식을 바꿔가며 나에게 맞는 방법을 찾는 것이 가장 좋을 것 같아. [SEP] 본인에게 맞는 공부 방식을 찾아 좋은 성적을 얻으면 좋겠네요.,balanced_filler,fills targeted set to requested size without duplicating records,성과불일치로 인한 공세적 초조,negative,high,mixed,mixed,approach,"노력 대비 결과 부진이 만든 위협감, 높은 alarm, 오래 지속된 공세적 긴장을 그대로 남겨야 한다.",이를 단순한 '슬픔'이나 잔잔한 고민으로 순화하면 안 된다. 이미 내부에서는 문제 해결 압박이 강한 고각성 episode로 굳어졌다.,"자기 비난에 완전히 주저앉기보다 공부 방식 수정, 원인 탐색, 성과 개선 시도처럼 문제를 붙잡고 밀어붙이려는 성향으로 간다. 다만 바탕 정서는 편안한 동기보다 압박 섞인 초조라서, 해결 행동도 다급하고 날카롭게 나올 가능성이 높다.",confront,other_blame_boundary,approach_or_repair,negative|high|mixed|mixed|approach|confront,"{""approach"": 0, ""confront"": 1, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,balanced_filler,fills targeted set to requested size without duplicating records,도전-방어형 공세적 긴장,mixed,high,mixed,mixed,approach,"긴장의 바닥에 있는 것은 단순한 떨림이 아니라 모욕 반응, 경쟁 압박, 증명 욕구가 결합된 공세성이라는 점",그냥 열심히 해보려는 건강한 동기나 가벼운 긴장으로 순화하는 것,"상대를 피하거나 포기하기보다, 공부 계획을 세워 성과로 반박하고 자존심을 회복하려는 방향으로 간다. 다만 동력이 경쟁적 방어에서 오기 때문에, 수행 압박과 과도한 경계가 같이 따라붙을 가능성이 높다.",defend,other_blame_boundary,approach_or_repair,mixed|high|mixed|mixed|approach|defend,"{""approach"": 0, ""confront"": 1, ""defend"": 2, ""inhibit"": 0, ""plan"": 1, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 2, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
