text,label,persona_id,talk_id,profile_id,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,dopamine,serotonin,norepinephrine,melatonin
회사에서 따돌림당하는 것 같아. 뭔가 업무 분담이 악의적으로 느껴져. [SEP] 회사에서 따돌림당해 고통받으시는군요. 이런 상황을 극복할 방법이 있지 않을까요? [SEP] 일단 변호사를 만나보려고 해. 상담하고 나면 뚜렷한 돌파구가 생길 것 같은 기분이야. [SEP] 변호사와 상담을 통해 돌파구를 찾으실 생각이시군요.,E15,Pro_05346,Pro_05346_00048,Pro_05346,-0.041466884,-0.21406852,-0.27785006,-0.29838136,0.14905125,0.077289194,-0.14511974,-0.031402666,0.040770173,0.26261786,0.045289896,-0.16165534,-0.10610641,-0.07970162,-0.107515156,0.020257033,-0.08163633,-0.25635463,-0.20242818,0.10850022,-0.018248463,0.034269758,-0.085681215,-0.11583165,-0.11249168,-0.0825703,-0.33666047,0.20253487,-0.2430313,0.22126281,-0.28516665,-0.07731991,-0.20906319,-0.032109097,0.07462592,0.36292207,0.043342646,0.09622349,-0.15147753,0.013590847,-0.23203136,0.23705722,-0.12554044,-0.092551745,-0.09393081,-0.03877027,0.0835611,-0.089435995,0.06000882,-0.10406342,-0.5242844,0.1323968,0.23205206,-0.36126465,-0.09793301,-0.031106379,0.10778767,-0.18799756,0.26558554,0.020500414,-0.008443031,0.22118776,0.16264465,0.13932611,0.14525422,0.28419653,0.473653,0.33484513
취업하고 싶은 회사가 있는데 사원모집 공고가 빨리 안 나네. 마음이 너무 조급해. [SEP] 사원모집 공고를 기다리고 계시는데 빨리 발표가 나지 않아 마음이 불안하시군요. [SEP] 빨리 공고가 올라와야 원서 접수를 하고 면접도 보고 취업을 할 수 있을 것 같은데 공고가 왜 이렇게 늦게 발표가 나는지 모르겠어. 좀 서둘러줬으면 좋겠어. [SEP] 공고가 늦어서 조급한 마음이 드시는군요.,E16,Pro_05347,Pro_05347_00048,Pro_05347,-0.014512641,-0.2741947,-0.28737846,-0.30603647,0.17633694,0.09379978,-0.20610027,-0.05035714,0.055239026,0.28691155,0.028793458,-0.19786547,-0.1284498,-0.09624511,-0.14507543,0.035838872,-0.13555129,-0.29651192,-0.2292211,0.12049679,-0.0035825963,0.003811084,-0.0864438,-0.19272174,-0.18906495,-0.13252118,-0.35722134,0.1796212,-0.30386382,0.2701235,-0.32682276,-0.05789481,-0.23679014,-0.020576753,0.07648095,0.38855767,0.100078024,0.09134298,-0.16600941,0.006588576,-0.25931838,0.27993387,-0.12065957,-0.052492313,-0.0916273,-0.015945911,0.07717585,-0.12156063,0.085870385,-0.107004285,-0.5743917,0.11213011,0.250219,-0.42346558,-0.1703776,-0.026483638,0.14752026,-0.1843828,0.30463964,0.03214636,-0.040006198,0.25559708,0.1685346,0.1284493,0.18921992,0.25039402,0.56850564,0.35496464
빨리 취업하고 싶다. [SEP] 취업하고 싶으시군요. 왜 빨리 취직하고 싶나요? [SEP] 빨리 취업해서 돈 벌고 싶어. 월급 받으면 자동차도 사고 여행도 가고 저축도 하고 싶어. [SEP] 월급을 모아 자동차도 사고 여행도 가고 저축도 하고 싶군요.,E16,Pro_05347,Pro_05347_00021,Pro_05347,-0.062246945,-0.2318189,-0.27629402,-0.2724726,0.1315648,0.1022587,-0.15441503,-0.051786195,0.04300585,0.26382893,0.038359437,-0.18481949,-0.10692866,-0.067790546,-0.090012625,0.056506015,-0.085262224,-0.28140247,-0.20992991,0.07144907,-0.042251073,0.03713037,-0.075279765,-0.14986907,-0.114102,-0.09414527,-0.3588753,0.20107548,-0.2557141,0.24350858,-0.29086843,-0.09031176,-0.2335035,-0.07724031,0.081285976,0.36608523,0.051141813,0.10273575,-0.15524553,-0.0041770656,-0.23188402,0.24050117,-0.14553535,-0.09802812,-0.08810161,-0.0531501,0.106864266,-0.09722978,0.0563965,-0.11716315,-0.5318161,0.12702666,0.20283478,-0.344642,-0.11714984,-0.05298633,0.07722099,-0.18575819,0.2851087,0.03492226,-0.010393189,0.19725704,0.16969702,0.1384172,0.1923973,0.31147406,0.47608143,0.31915823
면접 결과를 기다리고 있는데 연락이 없어서 초조해. [SEP] 합격 결과 연락을 기다리고 계시는군요. [SEP] 응. 좋은 소식이 있었으면 좋겠어. [SEP] 조만간 좋은 소식 들으셨으면 좋겠어요. 행운을 빌어요!,E16,Pro_05347,Pro_05347_00017,Pro_05347,-0.07944985,-0.20213558,-0.26304114,-0.1810625,0.087463684,0.09972051,-0.17188315,-0.08436867,0.03332711,0.23900892,-0.012209851,-0.21630572,-0.11861808,-0.032636855,-0.04928586,0.080877006,-0.070656046,-0.2898982,-0.23314247,0.017245028,-0.100361615,0.027522743,-0.08118178,-0.1992244,-0.11055478,-0.0971211,-0.3703695,0.17731811,-0.25100687,0.2752391,-0.24019292,-0.07209756,-0.24656421,-0.1610344,0.09091263,0.35488644,0.08544112,0.07880169,-0.1638166,-0.017854845,-0.2025011,0.25176707,-0.15760303,-0.07048925,-0.09920205,-0.06936572,0.14048243,-0.1029247,0.015239148,-0.12392273,-0.51598793,0.13530098,0.13957416,-0.29082188,-0.17329672,-0.123377234,0.03726675,-0.15740308,0.28770456,0.04821983,0.00075816724,0.11399724,0.14928108,0.12747371,0.2848897,0.29716462,0.42458788,0.31054354
나 드디어 원하는 회사에 취업했어! [SEP] 취업에 성공하셨군요. 축하해요. 기분이 어떠시나요? [SEP] 그동안 취업을 못 해서 부모님께 죄송한 마음도 들고 걱정도 컸는데 이젠 한시름 놓았어. [SEP] 그동안의 걱정과 죄책감이 덜어지셨군요.,E67,Pro_05398,Pro_05398_00004,Pro_05398,-0.22629346,-0.16872877,-0.23006585,0.025033366,-0.069370955,0.18689029,-0.12645243,-0.16847433,0.014573514,0.18605569,-0.051135525,-0.28340217,-0.09183617,0.070364036,0.11862001,0.23695533,0.009080585,-0.34353846,-0.23723817,-0.20779277,-0.26529914,0.08319129,-0.033871304,-0.26277304,0.008062266,-0.07427856,-0.44109303,0.18945436,-0.20746875,0.31734362,-0.1641016,-0.1507373,-0.31994003,-0.41685298,0.12343649,0.31653225,0.05295227,0.103117004,-0.16068114,-0.09777684,-0.13359968,0.20320112,-0.26141915,-0.14044593,-0.08124883,-0.1806496,0.27363104,-0.09064961,-0.06801314,-0.18261759,-0.4496092,0.14521718,-0.07671159,-0.053413387,-0.18033864,-0.268692,-0.19573683,-0.13276762,0.3153074,0.10575052,0.048564337,-0.114206344,0.15914622,0.13155557,0.49054232,0.4658299,0.2491057,0.19453165
나는 상사가 하라고 해서 했는데 인제 와서 나보고 한 게 뭐냐고 그러는 거야. 그게 말이 되나? [SEP] 상사의 말에 아주 속상하고 억울하시군요. [SEP] 억울하다 못해 화병이 날 것 같아. 매일 다른 업무는 미뤄두고 야근까지 하면서 만들었는데 내가 싫으니까 괜히 그러는 것 같아. [SEP] 야근으로 인해 많이 피로가 쌓이셨군요. 상사와 이 문제에 관해 대화를 시도한 적이 있나요?,E47,Pro_05378,Pro_05378_00006,Pro_05378,-0.04431331,-0.25672,-0.2822452,-0.28694442,0.15072979,0.10413286,-0.18031472,-0.05427626,0.049568705,0.27688056,0.03501268,-0.19488984,-0.11738619,-0.079241656,-0.11315162,0.05379602,-0.11020074,-0.29450473,-0.22048518,0.08829688,-0.027665736,0.022844555,-0.07827324,-0.17539395,-0.14919077,-0.11386549,-0.36390206,0.1929067,-0.28143516,0.26005825,-0.31123593,-0.07943615,-0.24066919,-0.058167763,0.08068922,0.3791472,0.073940195,0.09955219,-0.16176887,-0.0026255525,-0.24740049,0.2599546,-0.13875738,-0.08015761,-0.08846933,-0.038776714,0.097693786,-0.110284895,0.070641294,-0.115598455,-0.5559395,0.119519986,0.22190014,-0.3810785,-0.14428331,-0.04362957,0.105477735,-0.1865519,0.29908574,0.03600142,-0.024817947,0.22278738,0.17194836,0.13489617,0.19831982,0.2913297,0.5226905,0.334535
내 친구가 이번에 나보다 먼저 회사에 취직했어. 학교 다닐 때 내가 공부도 더 잘했는데 열등감이 느껴져. [SEP] 친구가 먼저 취업을 하셔서 속상하시군요. 속상할 때는 어떻게 기분을 푸나요? [SEP] 맛있는 것을 먹고 잊어버리려고 노력해. 얼른 잊고 다시 취업 준비를 해서 더 좋은 곳에 취직하고 싶어. [SEP] 더 좋은 곳에 취업하기 위해 노력하시는군요.,E54,Pro_05385,Pro_05385_00018,Pro_05385,-0.12850472,-0.17266743,-0.25327507,-0.14735338,0.043515805,0.11730768,-0.12590365,-0.09014905,0.024105646,0.22004464,-0.0011603752,-0.21003032,-0.09764778,-0.006013321,0.003817335,0.11111851,-0.027406236,-0.2843976,-0.21557643,-0.03659901,-0.1379167,0.05981889,-0.066104814,-0.16824858,-0.04248686,-0.066579476,-0.37834126,0.1981392,-0.211437,0.25601846,-0.21356623,-0.10819908,-0.25118986,-0.21877226,0.09652234,0.3355138,0.040438876,0.094477236,-0.15397647,-0.03309267,-0.17909123,0.21511869,-0.18593471,-0.11631067,-0.092255406,-0.10662724,0.17199911,-0.083031006,-0.00851426,-0.13719612,-0.47768843,0.14524263,0.08925216,-0.2106394,-0.12623176,-0.14748919,-0.035611622,-0.16035774,0.27672702,0.055127576,0.025606472,0.057700124,0.15506744,0.13684417,0.29595166,0.36396754,0.34640664,0.27166873
취업 준비 중인데 잘 안 되어 우울해. [SEP] 취업이 잘 안 되어 기분이 우울하시군요. 좀 더 이야기해 주시겠어요? [SEP] 내 친구들은 진작에 취업했는데 나만 못나서 취업을 못 한 것 같아. [SEP] 친구들보다 취업이 늦어져 자신감이 많이 떨어지셨나 봐요.,E54,Pro_05385,Pro_05385_00061,Pro_05385,-0.061727006,-0.20058078,-0.2733098,-0.2639924,0.12480553,0.084269404,-0.14210367,-0.044962093,0.035949513,0.25419715,0.03367167,-0.1731553,-0.107109144,-0.059740942,-0.07991474,0.03870901,-0.06796385,-0.2636628,-0.2089131,0.07539343,-0.04890757,0.039806522,-0.08374479,-0.12795062,-0.09434712,-0.07590675,-0.3491986,0.20362617,-0.23465459,0.23085755,-0.2656385,-0.08358961,-0.21962723,-0.07907057,0.08136177,0.3599675,0.04308859,0.09254571,-0.15542583,0.003537074,-0.2227926,0.23459087,-0.14088674,-0.09850853,-0.09639297,-0.055319823,0.10657652,-0.08820399,0.04065427,-0.112458736,-0.5175338,0.13945399,0.2011415,-0.32776645,-0.1073098,-0.06379987,0.07708618,-0.18237591,0.26841554,0.026988998,0.001176569,0.18156166,0.1599946,0.14080624,0.18355855,0.30385885,0.4434294,0.32705244
대학 졸업 후 공무원 시험 준비만 오 년이야. [SEP] 긴 시간 수험 생활로 지치셨겠어요. [SEP] 아직도 붙지도 못하고 난 정말 부족해. [SEP] 시험에 붙지 못해서 기운이 없으신 것 같아요.,E26,Pro_05357,Pro_05357_00009,Pro_05357,-0.053280964,-0.1566402,-0.28270417,-0.28051168,0.13387683,0.05266363,-0.13975252,-0.029348344,0.026654148,0.2633458,0.03681387,-0.15649614,-0.12571916,-0.0441104,-0.072614074,-0.003391603,-0.05237781,-0.25193256,-0.22632127,0.09912177,-0.055073082,0.039889753,-0.10797865,-0.097136416,-0.069352634,-0.041333918,-0.35618535,0.22519982,-0.21307315,0.22289215,-0.23766544,-0.07433378,-0.2089869,-0.074405424,0.08978332,0.38180605,0.032776628,0.06693416,-0.17691056,0.01999109,-0.24450664,0.24669142,-0.14039749,-0.10640813,-0.12028499,-0.05557213,0.11119957,-0.08207947,0.016090352,-0.11055135,-0.53778857,0.17474717,0.2302472,-0.33362576,-0.105943754,-0.08996063,0.108556524,-0.19220126,0.25593382,0.0056524454,0.018105403,0.17725399,0.15083528,0.15921602,0.1734747,0.305061,0.43001974,0.3855421
이력서를 여러 곳에 넣었지만 연락 오는 곳이 없어. 나는 운도 없고 복도 없나 봐. [SEP] 취업이 제대로 되지 않아 상심이 크군요. 이런 상황을 어떻게 하면 극복할 수 있을까요? [SEP] 면접 볼 기회라도 있었으면 좋겠어. 이 나이 먹도록 집에 있으니 눈치 보여. [SEP] 이런저런 상황으로 인해 많이 힘들고 답답하겠어요.,E26,Pro_05357,Pro_05357_00030,Pro_05357,-0.020827403,-0.21631731,-0.2920996,-0.2667664,0.15792203,0.06495868,-0.22142702,-0.059324276,0.04019293,0.28742635,0.00046781448,-0.20760112,-0.16052465,-0.05275197,-0.108448446,0.013577618,-0.1136835,-0.3009958,-0.26917216,0.10489962,-0.053664844,-0.0023801543,-0.115866065,-0.20261618,-0.16252665,-0.09957101,-0.38400373,0.19199009,-0.28515357,0.29124227,-0.2705555,-0.040524986,-0.24391946,-0.08142071,0.095783584,0.4131213,0.11370336,0.047999214,-0.2008217,0.011290059,-0.27282092,0.3057537,-0.13567014,-0.046923194,-0.12538506,-0.030180916,0.11209078,-0.12296646,0.03224735,-0.11461595,-0.59688014,0.15805408,0.24113443,-0.40040943,-0.21325952,-0.108635135,0.15461014,-0.18009087,0.30237633,0.01981282,-0.015566213,0.19721219,0.14933397,0.14480127,0.25256637,0.2541523,0.5313976,0.4192378
요새 회사 끝나고 오면 피곤해서 친구도 보기 귀찮고 휴대전화만 하게 되는 거 같아. [SEP] 회사 일이 무척 피곤한가 봅니다. [SEP] 신제품 출시가 얼마 안 남아서 계속 야근했어. 답답한 마음 말할 데도 없고 어쩐지 외롭네. [SEP] 고생이 많네요. 저에게 편하게 말씀하세요.,E53,Pro_05384,Pro_05384_00012,Pro_05384,-0.06275338,-0.15812041,-0.28012374,-0.25875053,0.12152061,0.060595404,-0.14498457,-0.040760256,0.025959676,0.25987947,0.027236333,-0.16862327,-0.12737307,-0.03514644,-0.060804244,0.012231228,-0.051227078,-0.26120624,-0.23177539,0.07895743,-0.07135232,0.039588388,-0.105257384,-0.11540097,-0.069125235,-0.045564823,-0.3647784,0.2212264,-0.21636413,0.23458831,-0.23202041,-0.076067016,-0.21877366,-0.10138603,0.093242906,0.38083097,0.0400968,0.065806575,-0.17906624,0.012135498,-0.23982403,0.2490669,-0.14863913,-0.10431379,-0.1198134,-0.06271866,0.12361184,-0.0853002,0.008963728,-0.11576889,-0.5374033,0.17401092,0.2113457,-0.3198545,-0.120011136,-0.10703878,0.09233921,-0.18727544,0.26256034,0.012400712,0.01913578,0.15706518,0.15017463,0.15721673,0.20207669,0.3119566,0.4228099,0.37851995
가뜩이나 취업하기 어려운데 코로나 때문에 더 힘들어졌어. [SEP] 코로나 때문에 취업 시장이 더 어려워졌네요. [SEP] 계속 어학 점수 관리하고 있고 자격증도 준비하고 있지만 날이 갈수록 초조해. [SEP] 외부 상황이 나아지지 않아 불안하시군요.,E16,Pro_03787,Pro_03787_00001,Pro_03787,-0.0256855,-0.18790533,-0.2888215,-0.3142591,0.16442095,0.050693374,-0.15942933,-0.021754986,0.03555083,0.27679986,0.04262294,-0.1555155,-0.12977459,-0.06919137,-0.11059764,-0.016191062,-0.08100324,-0.25510988,-0.2261841,0.13414334,-0.020527009,0.025721079,-0.109274946,-0.10753167,-0.10985124,-0.063267544,-0.34785035,0.21596754,-0.23878767,0.22678776,-0.2689093,-0.062145505,-0.20558846,-0.02469287,0.0829095,0.38955334,0.049610544,0.06989941,-0.17548789,0.027660586,-0.25859743,0.26001683,-0.123000115,-0.08805822,-0.11630828,-0.032569967,0.08590109,-0.09209393,0.043002702,-0.10252639,-0.55557173,0.16061258,0.2633914,-0.38287616,-0.1168818,-0.055336196,0.14809118,-0.19543478,0.26350555,0.0032944896,-0.000649441,0.22537078,0.15464424,0.15333337,0.1478062,0.27424148,0.48482096,0.39545965
가장 친한 친구가 사업한다고 해서 투자했는데 파업하고 연락도 없이 떠나버렸어. [SEP] 믿었던 친구에게 물질적 정신적으로 배신을 당하셨군요. 해결책은 없을까요? [SEP] 우선 법률적 자문하고 있어. 안타깝지만 소송이라도 해야지. [SEP] 안타까운 마음에 법률적 자문을 통해 소송을 준비하시는군요.,E42,Pro_03573,Pro_03573_00001,Pro_03573,-0.09294973,-0.21241367,-0.2766793,-0.2522452,0.10723604,0.11216423,-0.14060953,-0.059967965,0.036568303,0.26305348,0.04165013,-0.18963496,-0.10811393,-0.0414082,-0.05317405,0.07344036,-0.06299483,-0.29158717,-0.21635072,0.036161724,-0.076394565,0.05301293,-0.0735678,-0.14454876,-0.07477234,-0.07240244,-0.38175473,0.2207664,-0.23844118,0.24672674,-0.27275068,-0.11096512,-0.24771892,-0.12908354,0.09255629,0.37261525,0.031618163,0.10195164,-0.16486709,-0.014706382,-0.23506436,0.23392114,-0.17143995,-0.1262534,-0.09276573,-0.07870453,0.13827293,-0.091566145,0.033158425,-0.13121402,-0.53380316,0.14509927,0.17857276,-0.30605024,-0.1088797,-0.08979522,0.04251912,-0.1917061,0.28884715,0.036987163,0.0065605855,0.1580803,0.17363295,0.1516555,0.22309053,0.3608382,0.44143945,0.32216388
가족들 아니면 다 남이라는 말이 맞나 봐. [SEP] 무슨 일이 있었나 보군요. [SEP] 결국에는 다 자기 생각만 하더군. 나는 상처만 받고. [SEP] 누군가에게 상처를 받아서 아주 속상한가 보군요.,E40,Pro_03571,Pro_03571_00001,Pro_03571,-0.06707957,-0.18812987,-0.268709,-0.26505846,0.11879598,0.08092188,-0.12109955,-0.03761164,0.033279523,0.24455403,0.04043626,-0.16002226,-0.095439404,-0.061477616,-0.07446085,0.035135515,-0.054164723,-0.24799863,-0.19441006,0.07533312,-0.045675892,0.048728194,-0.08009183,-0.10252574,-0.075734906,-0.065699555,-0.33597153,0.20636086,-0.21752809,0.21184036,-0.25837538,-0.089128524,-0.20775586,-0.07222958,0.077174544,0.34618133,0.025515892,0.09892966,-0.14489882,0.0060882824,-0.20963481,0.2172769,-0.13782822,-0.108243085,-0.09265697,-0.058829516,0.10169897,-0.07778539,0.039805714,-0.108943075,-0.49464512,0.13851649,0.19621167,-0.31062323,-0.07970239,-0.05306838,0.06481649,-0.18217379,0.25458807,0.024888476,0.0072804,0.17840804,0.15904298,0.1402585,0.16018975,0.3081713,0.41745332,0.3108699
간절한 마음으로 열심히 취업에 준비 중인데 갑자기 힘이 빠지네. [SEP] 갑자기 힘 빠지는 일이 있으셨군요. 어떤 일인지 좀 더 설명해 주실 수 있으세요? [SEP] 하반기 취업 문이 더 좁아진다는 기사를 보니 더 우울해지네. [SEP] 전반적인 취업 상황이 어려워졌다는 기사에 우울해지셨군요.,E24,Pro_03795,Pro_03795_00001,Pro_03795,-0.047436964,-0.21468161,-0.2781436,-0.2861392,0.14252426,0.08197021,-0.15180452,-0.039243355,0.04019199,0.26367632,0.03920663,-0.17101012,-0.11075798,-0.071751215,-0.099352434,0.029125873,-0.08201954,-0.2656572,-0.21019754,0.09599372,-0.030702967,0.03330728,-0.08595906,-0.1299545,-0.112622105,-0.08405564,-0.34698138,0.20249169,-0.24671179,0.2321016,-0.28165895,-0.078408584,-0.21807052,-0.052243475,0.07882963,0.36742908,0.049347233,0.093034975,-0.15700214,0.008576339,-0.23421222,0.24255627,-0.13295868,-0.091959976,-0.09595349,-0.04387207,0.09424894,-0.09301584,0.05363755,-0.10887888,-0.53085065,0.1352449,0.22270736,-0.35557416,-0.1113211,-0.04693137,0.10073931,-0.1865315,0.2724233,0.023858957,-0.007324941,0.20834003,0.16264446,0.1403966,0.16818732,0.29129773,0.47314376,0.33794436
같이 일하는 동기가 일 처리를 이상하게 해서 내가 욕을 먹어. 그래서 너무 화가 나. [SEP] 동기가 미숙해 피해를 보시는군요. 이런 상황을 어떻게 해결하고 싶으신가요? [SEP] 지금은 참고 있지만 이런 일이 계속되면 못 참지. 상사한테 팀을 바꿔 달라고 요청할 거야. [SEP] 팀을 바꿔 달라는 요청까지 고려하고 계시는군요.,E15,Pro_03546,Pro_03546_00001,Pro_03546,-0.018358525,-0.27970883,-0.28609264,-0.30018058,0.17261411,0.09986677,-0.20731838,-0.05470786,0.05620982,0.28579974,0.027140865,-0.20251141,-0.12679498,-0.095694155,-0.14284989,0.044672042,-0.13698168,-0.30062392,-0.22863777,0.11284228,-0.0068364143,0.0042511416,-0.08286621,-0.19994473,-0.19106527,-0.13695319,-0.35941347,0.17723657,-0.30698368,0.27372858,-0.32927215,-0.06037172,-0.24089237,-0.027874522,0.07663943,0.38664907,0.10207927,0.09436575,-0.16446927,0.0026289946,-0.25679022,0.27911523,-0.12346192,-0.052388538,-0.08874419,-0.018100956,0.08016906,-0.1230044,0.0871036,-0.10893489,-0.57306266,0.10826854,0.243001,-0.42002708,-0.17312396,-0.027639247,0.14000726,-0.18287253,0.30805537,0.036100373,-0.041541502,0.2518758,0.17004558,0.12652469,0.19701935,0.2538497,0.568943,0.34719217
같이 일하던 사람이 나 때문에 혼났는데 사과를 못 해서 어색한 사이가 됐어. [SEP] 사과할 타이밍을 놓쳐서 관계가 어색해지셨군요. [SEP] 어떻게 해야 내 사과를 받아줄까? [SEP] 솔직한 감정으로 사과할 방법은 어떤 방법이 있을까요?,E51,Pro_03822,Pro_03822_00002,Pro_03822,-0.09632798,-0.20926249,-0.26502818,-0.22034296,0.09072248,0.11400294,-0.1350385,-0.068016276,0.035349727,0.24326678,0.026048683,-0.1939297,-0.09726066,-0.04239723,-0.047095258,0.08600654,-0.057541884,-0.28195226,-0.20625278,0.020192226,-0.08308501,0.051590674,-0.06651271,-0.15286493,-0.07773212,-0.08179415,-0.3660475,0.20160174,-0.2341056,0.24445812,-0.2611111,-0.10451956,-0.24129039,-0.1399019,0.08673158,0.34863383,0.03936858,0.10554607,-0.15023473,-0.018993622,-0.20578066,0.22260427,-0.16524571,-0.11253063,-0.085655876,-0.079431064,0.13557886,-0.088642284,0.031181663,-0.12684913,-0.5025794,0.13165408,0.14984797,-0.28179368,-0.110685185,-0.08853085,0.019402424,-0.17607382,0.2807271,0.045616474,0.0056411806,0.13763866,0.16635668,0.13756923,0.23179543,0.34259275,0.4151918,0.28804412
걱정이야. 이러다가는 평생 연애만 하고 결혼은 못 할 거 같아. [SEP] 결혼을 못 할 것 같아 두려우시군요. 어떤 이유가 있으신가요? [SEP] 결혼하는 데 드는 비용을 보니 너무 천문학적이야. 난 그런 능력이 전혀 없어. [SEP] 결혼에 비용이 너무 많이 든다는 생각에 좌절하신 것 같네요.,E12,Pro_03663,Pro_03663_00001,Pro_03663,-0.016716585,-0.21794128,-0.2842389,-0.33151284,0.17520961,0.061704952,-0.15255214,-0.016370626,0.043519907,0.27265024,0.05294437,-0.14932178,-0.11179153,-0.095571615,-0.13440244,-0.008112116,-0.09411117,-0.24752365,-0.20300725,0.14669308,0.0096432,0.025494523,-0.09463577,-0.10310925,-0.13006864,-0.0841809,-0.32587358,0.20288873,-0.24936791,0.21385907,-0.29670107,-0.06478559,-0.19672766,0.014303283,0.07006065,0.3714231,0.04742729,0.09118884,-0.15377179,0.027455453,-0.24567899,0.24593765,-0.108707644,-0.08270098,-0.09818275,-0.020549987,0.061556328,-0.09130725,0.07264428,-0.09470757,-0.53715587,0.13309775,0.26797646,-0.39696229,-0.09627698,-0.0076429434,0.14784655,-0.19345812,0.2610708,0.009724443,-0.015404083,0.25732565,0.16128723,0.14041549,0.110837236,0.25853363,0.50317925,0.35807928
결혼 못 한 친구 중에 부끄러워하는 친구들이 있어. 갑자기 나도 조금 부끄럽네. [SEP] 결혼을 못 해 부끄러움을 느끼시는군요. 결혼에 대해 어떻게 생각하시나요? [SEP] 그동안 결혼에 대해 너무 아무 생각 없이 살았는데 생각 좀 해봐야겠어. [SEP] 부끄럽다는 생각이 결혼에 대해 생각할 계기가 된 것 같아요.,E56,Pro_03707,Pro_03707_00001,Pro_03707,-0.14201252,-0.17120448,-0.24902967,-0.13916482,0.031625003,0.12601247,-0.1111616,-0.091920964,0.023163829,0.21308501,0.0035125022,-0.20814368,-0.087420575,-0.0032478904,0.0153217055,0.123711854,-0.017526604,-0.28218085,-0.2056006,-0.051910397,-0.14395301,0.069320135,-0.05787123,-0.16006227,-0.026916115,-0.06284042,-0.3768443,0.2008676,-0.20250195,0.24868324,-0.211777,-0.11975001,-0.25173676,-0.23002374,0.09563881,0.32530534,0.02733431,0.103953086,-0.14628328,-0.038584888,-0.16857645,0.2010859,-0.19204524,-0.12844752,-0.08590547,-0.115711875,0.17722517,-0.077328786,-0.009430338,-0.13997091,-0.46127906,0.141728,0.07317192,-0.1883462,-0.108966604,-0.14569795,-0.059102383,-0.16027872,0.2737343,0.059436467,0.029654363,0.046486713,0.15832126,0.13644035,0.29394075,0.38110054,0.32680064,0.25072426
졸업도 얼마 안 남았는데 취업을 못 해서 앞이 캄캄해. [SEP] 취업을 못 한 상황에 걱정이 많겠어요. 어떻게 하면 상황이 나아질까요? [SEP] 전공을 살릴 수 있는 일을 하면 좋겠다는 생각이 있어. 교수님께도 알아봐 달라고 해야지. [SEP] 전공을 살릴 수 있는 일을 위해 교수님께 도움을 요청할 생각이군요.,E24,Pro_05355,Pro_05355_00034,Pro_05355,-0.055425234,-0.19374184,-0.27847156,-0.2626369,0.12950279,0.075919904,-0.15760091,-0.04716424,0.034348678,0.2619127,0.026103891,-0.17906207,-0.121898994,-0.051957395,-0.079736724,0.02890087,-0.072265156,-0.2708986,-0.22588474,0.08036167,-0.056123495,0.03234301,-0.094514936,-0.13954471,-0.10045097,-0.07299065,-0.360411,0.20612362,-0.23986512,0.24360298,-0.25867692,-0.074639946,-0.2248127,-0.08657266,0.08721351,0.37525707,0.05522395,0.07820637,-0.16978346,0.0064234333,-0.23643923,0.25137842,-0.1427235,-0.091153964,-0.107251,-0.053195156,0.112700276,-0.0940657,0.0312282,-0.1142261,-0.53803873,0.15132375,0.21013755,-0.33884194,-0.13034438,-0.0833779,0.09395863,-0.18331301,0.27397165,0.022539195,0.0025497882,0.1777095,0.15604545,0.14574072,0.20215537,0.29827183,0.45454496,0.35611814
보육교사라는 직업이 점점 힘들어지는 것 같아. 점점 우울하네. [SEP] 보육교사라서 힘든 일이 있으셨나요? [SEP] 보수도 적고 아이들도 힘들고 언제까지 이 직업을 해야 하나 싶어. [SEP] 일이 점점 힘들어져서 속상하시군요.,E24,Pro_05355,Pro_05355_00015,Pro_05355,-0.012770488,-0.117559604,-0.3052844,-0.33815718,0.17873476,0.0006448514,-0.16068244,0.00085820607,0.020610208,0.2941175,0.045850962,-0.13249934,-0.1634199,-0.040973764,-0.097301096,-0.082311794,-0.05781092,-0.24130194,-0.25900042,0.16939512,-0.034457877,0.024460647,-0.1494843,-0.06418295,-0.07143497,-0.007989475,-0.36490628,0.25152785,-0.20715824,0.21968348,-0.22361432,-0.046924476,-0.19277726,-0.023462668,0.09878747,0.428267,0.03650284,0.025886534,-0.21399692,0.052867834,-0.29706407,0.28390756,-0.12519304,-0.100253746,-0.15652767,-0.03402638,0.09750938,-0.08471652,0.0011580079,-0.1015681,-0.5924139,0.21924601,0.30849913,-0.39367467,-0.12223595,-0.10429206,0.19905663,-0.21179356,0.24741185,-0.03072101,0.026576953,0.21604934,0.14016849,0.18435803,0.14091243,0.27876842,0.46761113,0.4958976
